Kreis75
Date:,2025/04/24
Time:,15:54:04
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
156,806.057373,726.353821,129.449951,811.429626,603.672668,105.378716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.317993,630.241516,297.379303,,,,,,,,,,,,,,,,901.250183,648.656128,89.824409,,,,1072.809570,672.673889,156.015320,,,,,,,,,,,,,,,,,,,,,
157,804.906128,725.828308,129.153931,811.042603,603.544312,104.559204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.983643,630.502808,297.084869,,,,,,,,,,,,,,,,900.980225,648.663513,89.548103,,,,1072.077759,672.994934,155.632156,,,,,,,,,,,,,,,,,,,,,
158,803.568848,725.423401,128.682938,810.732544,603.408203,103.700043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.679810,630.766541,296.839294,,,,,,,,,,,,,,,,900.687988,648.724060,89.271767,,,,1071.493164,673.303406,155.297028,,,,,,,,,,,,,,,,,,,,,
159,802.593811,724.858826,128.067764,810.385254,603.303772,102.955574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.238892,631.663818,296.635834,,,,,,,,,,,,,,,,901.081360,649.473877,88.500412,,,,1070.940552,673.564087,155.078247,,,,,,,,,,,,,,,,,,,,,
160,801.528503,724.226990,127.392624,809.874878,603.375000,102.318047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.912476,631.330322,296.171143,,,,,,,,,,,,,,,,900.717529,649.815491,87.874115,,,,1070.574341,673.844482,154.869171,,,,,,,,,,,,,,,,,,,,,
161,800.476379,723.372437,127.083229,809.430542,603.474426,101.843834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.662231,631.337830,295.859741,,,,,,,,,,,,,,,,900.290955,649.692139,87.527443,,,,1070.120483,674.119507,154.404190,,,,,,,,,,,,,,,,,,,,,
162,799.573914,722.923767,126.273300,808.887512,603.689514,101.352478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.483276,633.451355,295.847229,,,,,,,,,,,,,,,,899.822693,649.670593,87.159439,,,,1069.613770,674.339294,154.121765,,,,,,,,,,,,,,,,,,,,,
163,799.019653,722.603333,125.572838,808.389893,603.710205,100.212418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.273560,633.834656,295.682495,,,,,,,,,,,,,,,,899.499207,649.710815,86.895279,,,,1069.331787,674.582336,154.021759,,,,,,,,,,,,,,,,,,,,,
164,798.549683,722.430054,125.468681,807.946716,604.121094,99.927002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.129150,633.796570,295.482483,,,,,,,,,,,,,,,,899.134888,649.845886,86.700340,,,,1069.176270,674.723572,153.937668,,,,,,,,,,,,,,,,,,,,,
165,798.358826,722.336487,125.394257,807.426270,604.479675,99.444695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.794556,633.804565,294.924866,,,,,,,,,,,,,,,,898.796265,649.920166,86.482697,,,,1068.826172,674.996521,153.826233,,,,,,,,,,,,,,,,,,,,,
166,798.218933,722.278259,125.283539,806.960083,604.810181,98.859055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.622681,634.006775,294.621155,,,,,,,,,,,,,,,,898.339172,648.842468,86.813309,,,,1068.193970,675.332336,153.614029,,,,,,,,,,,,,,,,,,,,,
167,798.075256,722.244141,125.268005,806.693298,605.438477,98.668419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.301025,634.202881,294.490204,,,,,,,,,,,,,,,,897.997253,648.584473,86.883919,,,,1067.870972,675.648071,153.337479,,,,,,,,,,,,,,,,,,,,,
168,797.873596,722.107727,125.231400,806.070190,605.844482,97.855362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.851074,634.210754,294.432831,,,,,,,,,,,,,,,,897.855408,648.729919,86.728241,,,,1067.494263,675.861511,153.198288,,,,,,,,,,,,,,,,,,,,,
169,797.671326,721.924377,125.292145,805.441528,606.455017,97.391739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.237305,634.431335,294.027069,,,,,,,,,,,,,,,,897.786011,648.909973,86.649399,,,,1067.416138,676.102539,153.266541,,,,,,,,,,,,,,,,,,,,,
170,797.420471,721.757080,125.263069,804.772217,606.996033,97.169807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.522705,634.040527,293.771454,,,,,,,,,,,,,,,,897.563171,649.010437,86.574211,,,,1066.942627,676.389832,152.922729,,,,,,,,,,,,,,,,,,,,,
171,797.102844,721.539063,125.201385,804.154785,607.523010,96.842682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.168457,634.614136,293.465088,,,,,,,,,,,,,,,,896.750610,648.790955,87.262787,,,,1066.592041,676.792358,152.650650,,,,,,,,,,,,,,,,,,,,,
172,796.648010,721.185669,124.854088,803.823242,608.096375,96.629768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.735229,635.347473,293.149963,,,,,,,,,,,,,,,,897.142517,650.857178,86.713966,,,,1066.372192,677.098877,152.381821,,,,,,,,,,,,,,,,,,,,,
173,795.953918,720.806702,124.450340,803.669373,608.761536,96.424873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.449585,635.918030,293.187225,,,,,,,,,,,,,,,,897.228516,651.927063,86.503998,,,,1066.129395,677.438904,151.959106,,,,,,,,,,,,,,,,,,,,,
174,795.159119,720.214905,123.883736,803.445435,609.646240,96.103638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.359497,637.111511,292.782135,,,,,,,,,,,,,,,,897.373230,646.104553,86.194603,,,,1065.798828,677.486450,151.323120,,,,,,,,,,,,,,,,,,,,,
175,794.552856,719.554993,123.333946,802.812195,610.045715,96.113472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.356995,644.742493,86.164368,,,,1066.163330,677.566956,151.010208,,,,,,,,,,,,,,,,,,,,,
176,793.794556,718.788940,122.652298,802.320618,610.541565,96.115425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.347168,645.078979,86.142128,,,,1066.275635,677.678650,150.849045,,,,,,,,,,,,,,,,,,,,,
177,792.700378,718.018677,121.980728,802.020752,611.184570,96.133720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.237549,645.390381,86.109970,,,,1066.220093,677.755737,150.699585,1095.978271,647.473694,297.691132,,,,,,,,,,,,,,,,,,
178,791.564758,716.656067,120.902924,802.060791,611.391785,96.179367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.007385,645.701233,86.045990,,,,1066.185425,678.016235,150.545868,1096.145752,647.513733,297.077911,,,,,,,,,,,,,,,,,,
179,790.232361,715.203125,119.570633,802.025208,611.495850,96.148071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.450562,645.947021,87.700150,,,,1066.308350,678.240112,150.392685,1094.533569,638.474792,293.440094,,,,,,,,,,,,,,,,,,
180,789.123413,713.640930,118.557220,801.980896,611.541870,96.090622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.985962,646.049683,88.088341,,,,1066.453613,678.480286,150.175919,1093.691162,636.676270,292.051483,,,,,,,,,,,,,,,,,,
181,787.954346,711.514282,118.278938,801.995117,611.486694,96.084991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.875061,649.064270,87.238586,,,,1066.621704,678.618225,150.094116,1093.733887,635.752258,291.414948,,,,,,,,,,,,,,,,,,
182,786.956970,710.198853,117.011841,801.968811,611.599182,96.026772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.009583,649.439087,87.089249,,,,1066.867310,678.864990,150.007935,1093.986084,635.725525,291.250916,,,,,,,,,,,,,,,,,,
183,786.788208,709.330322,116.069519,801.817627,611.978760,95.837860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.923584,649.406250,87.257683,,,,1067.052612,679.109131,149.849503,1093.775024,635.971802,291.098358,,,,,,,,,,,,,,,,,,
184,786.612488,709.175842,115.816132,801.871765,611.982117,95.989571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.934143,649.408447,87.376175,,,,1067.258423,679.356140,149.700775,1093.591919,636.198914,291.074707,,,,,,,,,,,,,,,,,,
185,786.482361,709.180115,115.870720,801.783386,612.275391,95.866112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.954712,649.523804,87.537430,,,,1067.473511,679.571533,149.549240,1093.427734,636.305786,290.992889,,,,,,,,,,,,,,,,,,
186,786.368408,709.088806,115.898209,801.917297,612.347778,96.076111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.988342,649.676147,87.614250,,,,1067.668701,679.734436,149.362442,1093.306519,636.509277,290.896362,,,,,,,,,,,,,,,,,,
187,786.395386,708.757080,115.761543,801.921814,612.558533,96.228828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.119141,649.692627,87.751198,,,,1067.813110,679.783630,149.193069,1093.252686,636.687561,290.665283,,,,,,,,,,,,,,,,,,
188,786.334167,708.452209,115.483704,802.145691,612.743958,95.932961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.281128,649.761841,87.895615,,,,1068.093628,679.848328,149.036270,1093.204346,636.918518,290.416016,,,,,,,,,,,,,,,,,,
189,785.972473,708.213074,115.756279,802.078735,613.101501,96.318810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.324524,651.278992,87.962746,,,,1068.237793,680.156433,148.951721,,,,,,,,,,,,,,,,,,,,,
190,785.895325,707.988037,115.740822,802.254395,613.500916,96.927216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.363953,649.885010,88.008209,,,,1068.254883,680.561646,148.997040,,,,1092.996094,642.459778,290.740753,,,,,,,,,,,,,,,
191,785.934937,707.658081,115.617569,802.017151,613.694580,97.005722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.411377,649.741211,88.077812,,,,1068.326660,680.937561,149.017838,,,,1092.478882,638.121338,290.104614,,,,,,,,,,,,,,,
192,785.925537,707.410828,115.396324,802.038391,613.929810,97.216095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.577637,650.202087,88.292725,,,,1068.367065,681.179138,149.006958,,,,1092.292725,638.031921,289.912903,,,,,,,,,,,,,,,
193,786.195129,707.385132,115.054131,802.050232,614.219543,97.513626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.577698,650.517517,88.833138,,,,1068.413696,681.361206,148.975891,,,,1092.055786,642.261841,290.314209,,,,,,,,,,,,,,,
194,786.315002,707.527405,114.867378,802.092041,614.378357,97.921829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.734314,650.796082,89.405785,,,,1068.498657,681.484131,149.041061,,,,1091.876709,643.772827,290.184357,,,,,,,,,,,,,,,
195,786.428284,707.754333,114.862869,802.146973,614.610168,98.444511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.937256,650.958130,89.771393,,,,1068.491455,681.683655,149.135300,,,,1091.732178,643.838318,290.092865,,,,,,,,,,,,,,,
196,786.603455,708.170471,114.735695,802.211670,614.844604,98.925018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.443787,651.100464,90.375877,,,,1068.586182,681.763550,149.177689,,,,1091.518066,643.815918,289.831055,,,,,,,,,,,,,,,
197,786.570740,708.532288,114.785751,802.209961,615.128113,99.533455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.601135,651.208252,90.545830,,,,1068.663696,681.790222,149.303894,,,,1091.351440,643.976990,289.518829,,,,,,,,,,,,,,,
198,786.613037,708.778198,115.087257,802.194336,615.452759,100.326294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.832886,651.302979,91.070724,,,,1068.891357,681.890076,149.406967,,,,1091.162354,644.395935,289.477264,,,,,,,,,,,,,,,
199,786.208984,709.116638,115.786026,802.348206,615.658875,101.617943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.755615,650.403076,91.048935,,,,1069.016724,682.197632,149.338943,,,,1091.616943,643.477417,288.780090,,,,,,,,,,,,,,,
200,786.138611,709.524170,116.538834,802.551941,616.064087,102.780640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.772644,651.148804,91.556107,,,,1069.505737,682.791626,149.023209,,,,1091.446655,644.335876,289.029236,,,,,,,,,,,,,,,
201,786.453003,710.063416,117.227577,802.822937,616.641357,104.301086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.809937,650.451111,91.647972,,,,1070.051758,683.094116,149.041351,,,,1092.442871,642.770630,287.869965,,,,,,,,,,,,,,,
202,786.723389,710.752441,118.338127,802.752258,617.287598,105.897423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.845947,650.388855,91.898628,,,,1070.631104,683.250977,149.328934,,,,1092.933960,642.566040,287.282623,,,,,,,,,,,,,,,
203,787.043335,710.837219,120.139259,802.986816,617.492920,107.453087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.225586,651.862671,91.888092,,,,1070.942871,683.143982,149.638031,,,,1093.152588,644.265259,287.229797,,,,,,,,,,,,,,,
204,787.100708,711.036987,122.159019,803.026978,618.050964,110.286270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.917480,652.040894,92.674713,,,,1071.102173,683.257690,150.168304,,,,1093.054443,644.594360,287.219177,,,,,,,,,,,,,,,
205,787.555176,711.873596,123.905945,802.886658,618.215332,111.910973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.739380,651.959412,94.370522,,,,1070.957031,682.435974,150.862167,,,,1092.952515,644.173706,287.121002,,,,,,,,,,,,,,,
206,787.395874,712.784546,125.781898,802.614075,618.741272,114.279526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.820923,652.588928,95.671844,,,,1070.930054,682.461060,151.589996,,,,1092.845703,644.378723,287.137756,,,,,,,,,,,,,,,
207,788.036804,712.705872,128.035889,802.592957,619.331909,116.733665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.374817,652.797607,97.023605,,,,1071.084961,682.669556,152.229355,,,,1091.865967,645.059570,288.108093,,,,,,,,,,,,,,,
208,788.203674,714.018677,130.315689,802.245911,619.869080,119.144928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.263550,655.091858,104.881500,,,,1071.322998,683.054138,152.950180,,,,1092.701660,644.705322,287.335785,,,,,,,,,,,,,,,
209,787.797058,714.034363,133.014709,801.854553,620.682007,121.862343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.713135,655.688965,108.244942,,,,1072.184937,683.916260,153.681839,,,,1090.993164,644.948975,288.676422,,,,,,,,,,,,,,,
210,787.654480,714.490906,135.354523,801.181824,621.246948,124.393066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.268433,655.834839,110.277878,,,,1072.277832,683.559204,154.395401,,,,1090.576904,645.687561,288.794617,,,,,,,,,,,,,,,
211,787.103394,714.496643,138.330017,800.393677,621.557800,126.969467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.012512,656.157166,111.173576,,,,1072.125244,683.551086,154.942383,,,,1090.436279,646.045837,288.536896,,,,,,,,,,,,,,,
212,786.228943,714.884766,140.798309,799.759277,621.589172,129.519684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.070862,656.621521,114.131950,,,,1071.667114,684.166687,155.711517,,,,1090.313354,646.367615,288.366089,,,,,,,,,,,,,,,
213,785.340698,715.658752,143.988358,798.750061,621.990601,132.070969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.534973,656.921204,116.104904,,,,1071.877808,684.475220,156.348450,,,,1089.994141,646.812134,288.340179,,,,,,,,,,,,,,,
214,784.385986,716.775269,146.623413,797.535034,622.610229,134.540390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.504272,657.320923,119.363106,,,,,,,,,,1089.643311,647.433044,288.433411,,,,,,,,,,,,,,,
215,783.139221,717.047241,149.101089,796.212769,623.044983,137.344894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.920288,657.813477,121.917366,,,,,,,,,,1089.338013,648.114075,288.575165,,,,,,,,,,,,,,,
216,781.350586,717.007690,152.458191,794.598083,623.663940,140.602921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.494873,658.510071,124.209862,,,,,,,,,,1088.882813,648.742676,288.717407,1069.410889,686.278748,159.897598,,,,,,,,,,,,
217,779.525391,717.576965,155.184982,793.031250,624.243835,143.684372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.284363,658.679199,126.687515,,,,,,,,,,1087.645508,649.351807,289.363312,1068.958740,687.017517,160.823242,,,,,,,,,,,,
218,777.496094,717.707458,158.605240,791.444214,624.799927,146.319183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.200684,659.156006,129.949081,,,,,,,,,,1086.460083,649.876404,289.584137,1068.184814,687.385803,161.367294,,,,,,,,,,,,
219,774.897644,718.256165,161.063049,788.999329,625.287476,149.322754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.423523,660.015442,132.573914,,,,,,,,,,1085.443848,650.407715,289.417480,1067.269653,687.577332,162.623077,,,,,,,,,,,,
220,773.019897,719.015442,163.824127,786.988953,625.601624,152.135239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.235657,660.706604,135.803741,,,,,,,,,,1085.201416,650.863281,289.953125,1064.953247,688.825317,164.326294,,,,,,,,,,,,
221,770.165405,719.448486,166.977646,784.133972,626.095703,155.617401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.588013,661.567871,138.201645,,,,,,,,,,1083.504517,651.491455,291.321442,1063.234741,689.760498,165.658066,,,,,,,,,,,,
222,767.371033,720.059265,169.733353,781.616882,626.535461,158.492752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.884094,662.296448,141.016525,,,,,,,,,,1082.089233,652.295715,291.806702,1060.561523,691.013306,166.938004,,,,,,,,,,,,
223,764.336182,720.507874,173.061661,778.898010,627.033936,161.794724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.301208,662.660400,143.839340,,,,,,,,,,1080.763550,652.997559,292.893921,1058.626953,691.507751,168.351547,,,,,,,,,,,,
224,760.915100,720.834778,176.307831,776.057251,627.712646,164.554901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.182312,663.450623,146.770645,,,,,,,,,,1078.682739,653.741455,292.528870,1056.174927,692.502502,168.999664,,,,,,,,,,,,
225,757.669739,721.536316,179.009979,772.807800,628.277100,167.700439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.402771,663.844666,149.418991,,,,,,,,,,1076.751587,654.291870,293.114136,,,,,,,,,,,,,,,
226,754.457214,721.808167,181.960403,770.023499,628.749634,170.488342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.246826,664.737183,152.425446,,,,,,,,,,1074.869385,654.947632,294.083771,,,,1049.395386,695.077881,172.151871,,,,,,,,,
227,750.763428,722.210876,184.746109,766.347412,630.189453,173.801407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.366577,665.487427,154.567490,,,,,,,,,,1072.494751,655.888489,294.662842,,,,1046.720215,695.755432,172.339432,,,,,,,,,
228,747.002747,722.677490,187.347733,762.647278,630.810364,176.021805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.561035,666.192444,156.469025,,,,,,,,,,1070.466919,656.387207,295.390839,,,,,,,,,,,,,,,
229,743.279114,722.924561,190.339111,759.006836,631.952698,178.649277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.008911,667.012085,159.153275,,,,,,,,,,1067.825439,657.296204,296.216888,,,,,,,,,,,,,,,
230,739.596619,722.558228,192.959702,755.332397,632.311829,181.271423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.948303,667.438293,161.442688,,,,,,,,,,1065.123657,658.231750,296.769470,,,,,,,1036.302979,699.048401,175.209579,,,,,,
231,734.973816,723.178162,195.915405,751.246399,632.342224,183.643906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.846191,667.770264,163.778778,,,,,,,,,,1062.901123,658.411316,297.350861,,,,,,,1031.297119,700.608826,176.514862,,,,,,
232,730.207275,723.766907,198.800873,747.186523,633.267883,186.364716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.748230,668.352417,166.850677,,,,,,,,,,1059.293457,659.273376,298.088348,,,,,,,1026.864746,701.229980,178.007339,,,,,,
