Kreis69
Date:,2025/04/24
Time:,13:52:00
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
179,628.769836,746.859924,156.125397,,,,,,,,,,,,,,,,,,,,,,,,,510.298096,702.109436,169.250946,920.522461,852.529236,318.273529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.788574,858.620667,171.072525,585.594116,653.797241,167.539093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,625.060242,746.451355,156.207336,,,,,,,,,,,,,,,,,,,,,,,,,506.538635,702.617981,169.098709,918.671936,851.416565,318.825867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.990051,857.944275,172.332413,581.976624,653.178772,167.582382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,621.924622,746.482971,156.070511,,,,,,,,,,,,,,,,,,,,,,,,,503.209625,703.236511,168.736740,916.368347,851.034912,319.308105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.604858,856.953125,173.004776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,619.502380,746.447754,155.484299,,,,,,,,,,,,,,,,,,,,,,,,,499.908356,704.103882,167.940933,914.552185,850.139404,320.136444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.367920,856.411438,173.978912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,615.962158,746.209045,155.407318,,,,,,,,,,,,,,,,,,,,,,,,,496.507538,704.702759,167.757706,912.733826,849.306946,320.707428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.778259,655.600281,164.414001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,613.360535,746.000305,155.475037,,,,,,,,,,,,,,,,,,,,,,,,,493.369476,705.291504,167.257355,910.692200,848.351440,321.613007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.984009,654.832642,164.792297,804.484985,855.037476,176.700485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,610.375000,745.991150,155.542313,,,,,,,,,,,,,,,,,,,,,,,,,489.953430,705.870789,166.069046,908.682007,847.692871,321.873383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.117798,854.290710,177.404465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,607.714050,745.450623,155.404968,,,,,,,,,,,,,,,,,,,,,,,,,487.062134,706.377747,165.537125,906.299988,846.955383,322.922150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,605.019409,745.594543,155.098297,,,,,,,,,,,,,,,,,,,,,,,,,484.073883,706.735229,165.314240,904.788269,845.823669,323.870789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.850891,655.396484,162.923737,796.962524,852.836975,179.026428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,602.259644,745.144165,154.845367,,,,,,,,,,,,,,,,,,,,,,,,,481.337006,707.206665,164.606461,902.747742,844.997681,324.279785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.066589,655.533630,163.123047,794.648804,852.450378,179.781677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,600.018860,745.479248,154.559982,,,,,,,,,,,,,,,,,,,,,,,,,478.566223,707.466431,163.931427,901.027161,844.508057,324.312073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,596.766479,745.171387,154.686707,,,,,,,,,,,,,,,,,,,,,,,,,475.767700,707.590210,163.476013,898.740051,843.905457,324.901855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.028992,654.485657,161.513092,790.671448,851.006104,180.679657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,595.167175,744.909973,154.769073,,,,,,,,,,,,,,,,,,,,,,,,,473.190765,707.953796,163.063629,897.304077,842.845093,325.611298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.904846,850.519104,181.187988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,591.923035,744.991150,154.645294,,,,,,,,,,,,,,,,,,,,,,,,,470.960419,708.157288,162.353699,895.461365,842.002563,325.753326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.803284,656.738159,158.714005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,590.442566,744.616882,154.084000,,,,,,,,,,,,,,,,,,,,,,,,,468.063995,708.391968,161.873795,893.772644,841.395630,325.749908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.007629,655.016663,159.276825,784.252808,848.812866,182.279175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,587.925354,744.448730,153.809326,,,,,,,,,,,,,,,,,,,,,,,,,465.950348,708.434387,161.288406,891.883362,840.936768,326.070313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.819214,654.056458,159.402481,782.304688,848.583008,182.453049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,585.782227,744.497864,153.717606,,,,,,,,,,,,,,,,,,,,,,,,,463.869598,708.641174,160.680954,890.046021,840.178284,326.812775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.588745,653.414795,159.626068,780.417542,847.915283,182.860107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,583.808167,744.317505,153.142715,,,,,,,,,,,,,,,,,,,,,,,,,461.637421,708.860168,159.690048,888.976074,839.205322,326.801666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,581.713135,744.208557,152.755203,,,,,,,,,,,,,,,,,,,,,,,,,459.083740,708.891602,159.058517,887.211426,838.416321,326.659485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.478577,654.724182,157.379242,775.779724,846.926270,184.124054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,579.711853,743.922852,152.480835,,,,,,,,,,,,,,,,,,,,,,,,,457.255127,709.059570,158.664658,885.523499,837.962891,326.805420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.967651,655.315857,156.965057,774.670959,846.382690,184.489441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,577.310913,743.594788,152.210556,,,,,,,,,,,,,,,,,,,,,,,,,455.083832,709.258484,157.541336,884.232178,837.628967,327.108246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.899048,653.841370,156.712311,772.908936,845.478699,184.766891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,575.581360,743.360962,152.212372,,,,,,,,,,,,,,,,,,,,,,,,,453.157654,709.324768,156.941406,882.520691,837.027832,327.346588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.771301,653.564087,156.532394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,573.443970,743.349976,151.985779,,,,,,,,,,,,,,,,,,,,,,,,,451.269043,709.369385,156.338303,881.862427,836.104797,327.101105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.187988,652.753967,155.729614,,,,768.623901,844.616821,185.908020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,571.604614,743.122498,151.432693,,,,,,,,,,,,,,,,,,,,,,,,,448.905121,709.205994,155.616501,880.507385,835.863525,327.393250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.250732,652.799744,154.945175,,,,766.825195,844.024719,186.600403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,570.560181,742.963745,151.040543,,,,,,,,,,,,,,,,,,,,,,,,,447.825836,709.021240,154.354462,878.797485,835.436462,327.851898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.222412,653.128845,154.392426,,,,765.453186,843.592957,186.883804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,568.617432,742.789185,150.342926,,,,,,,,,,,,,,,,,,,,,,,,,445.931976,708.918762,153.071747,877.496704,834.930664,328.040497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,566.775391,742.770020,150.113113,,,,,,,,,,,,,,,,,,,,,,,,,444.277649,708.415588,152.495209,876.705139,834.525269,327.753296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.153442,653.716797,152.246567,762.472656,842.125916,187.392563,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,565.349548,742.637146,149.758591,,,,,,,,,,,,,,,,,,,,,,,,,442.576843,708.182678,151.653229,875.842407,834.212097,327.526245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.214478,654.307800,151.357483,760.817139,841.869629,187.905289,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,563.719238,742.137878,149.590561,,,,,,,,,,,,,,,,,,,,,,,,,441.287231,707.913635,150.656677,874.527039,833.766357,327.568420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.731598,653.661316,150.961624,759.110901,841.286194,188.178802,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,562.092957,741.725830,148.640579,,,,,,,,,,,,,,,,,,,,,,,,,439.276459,707.700256,149.539368,873.549927,833.218872,327.992126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.589539,651.965210,150.657242,757.804688,840.812500,188.149399,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,561.189514,741.755676,147.304276,,,,,,,,,,,,,,,,,,,,,,,,,438.194855,707.514526,148.798660,872.472656,833.050171,328.196381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.269440,651.029785,150.353394,757.016357,840.135559,187.846191,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,559.911377,741.409912,146.802490,,,,,,,,,,,,,,,,,,,,,,,,,437.016174,707.417969,147.639679,871.236450,832.789856,328.210541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.449890,651.023071,149.504333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,558.140991,741.023743,146.653336,,,,,,,,,,,,,,,,,,,,,,,,,435.942780,707.280396,146.232544,869.922791,832.270264,328.301697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.178589,650.577576,147.860214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,557.321777,740.792542,145.735168,,,,,,,,,,,,,,,,,,,,,,,,,434.412231,706.978455,145.039886,868.549805,831.864319,328.351318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.253906,650.243286,146.811234,,,,753.048157,838.437256,188.686783,,,,,,,,,,,,,,,,,,,,,,,,
213,555.892639,740.615417,144.955734,,,,,,,,,,,,,,,,,,,,,,,,,433.532135,706.744751,144.649033,868.026611,831.308899,328.143616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.602356,650.675171,145.816620,,,,751.791870,838.242554,188.862411,,,,,,,,,,,,,,,,,,,,,,,,
214,554.926392,740.008118,144.536987,,,,,,,,,,,,,,,,,,,,,,,,,432.068390,706.562378,143.607407,867.651550,830.962280,328.062317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.912567,651.557922,144.876221,,,,750.479431,837.567322,188.923370,,,,,,,,,,,,,,,,,,,,,,,,
215,553.824829,739.654846,144.091660,,,,,,,,,,,,,,,,,,,,,,,,,431.153320,706.298340,142.399338,866.951904,830.373230,328.097168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.291473,650.931580,143.589767,,,,749.566284,836.998596,188.845779,,,,,,,,,,,,,,,,,,,,,,,,
216,552.820435,739.711731,143.172623,,,,,,,,,,,,,,,,,,,,,,,,,430.251709,705.981262,140.871185,865.899414,829.924744,328.037537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.089417,836.528809,188.634842,,,,,,,,,,,,,,,,,,,,,,,,
217,552.110168,739.448547,142.242081,,,,,,,,,,,,,,,,,,,,,,,,,429.031708,705.873535,140.049942,864.966370,829.707947,327.892883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.366638,835.899170,188.515823,499.881134,649.455383,141.339355,,,,,,,,,,,,,,,,,,,,,
218,551.336121,739.070007,141.387497,,,,,,,,,,,,,,,,,,,,,,,,,428.128815,705.802612,138.934906,864.164734,829.432678,327.661163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.891876,649.359741,140.802490,,,,,,,,,,,,,,,,,,,,,
219,550.307251,738.639709,140.729431,,,,,,,,,,,,,,,,,,,,,,,,,427.249084,705.830505,137.449951,862.879395,829.159546,327.938568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.147614,649.418823,139.852753,,,,,,,,,,,,,,,,,,,,,
220,549.302917,738.400269,140.378098,,,,,,,,,,,,,,,,,,,,,,,,,426.721619,705.842285,136.679306,861.699463,828.681152,328.323547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.840973,649.053711,138.550415,,,,,,,,,,,,,,,,,,,,,
221,548.636475,738.367493,139.627975,,,,,,,,,,,,,,,,,,,,,,,,,425.652008,705.780334,135.995422,860.747498,828.191467,328.510376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.985992,648.747070,137.924301,744.788086,833.739563,188.639252,,,,,,,,,,,,,,,,,,
222,548.023926,738.187439,138.639099,,,,,,,,,,,,,,,,,,,,,,,,,424.457947,705.751343,134.545609,859.913879,827.900269,328.535767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.754517,648.652405,137.110306,743.352356,833.418152,188.957901,,,,,,,,,,,,,,,,,,
223,547.324768,737.903931,137.730164,,,,,,,,,,,,,,,,,,,,,,,,,423.864105,705.840881,133.215530,859.519104,827.448669,328.468903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.665192,648.648254,135.720551,,,,,,,,,,,,,,,,,,,,,
224,546.524414,737.753479,137.425385,,,,,,,,,,,,,,,,,,,,,,,,,423.104736,705.883118,132.237473,858.641174,826.908081,328.247314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.857452,648.711914,134.792282,,,,741.664429,832.650024,188.609955,,,,,,,,,,,,,,,
225,545.489868,737.908997,136.383041,,,,,,,,,,,,,,,,,,,,,,,,,422.497040,705.966064,131.687469,857.928284,826.312317,328.157532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.485168,649.395203,133.864731,,,,741.144592,832.232239,188.332458,,,,,,,,,,,,,,,
226,544.511719,737.925049,135.354233,,,,,,,,,,,,,,,,,,,,,,,,,421.678589,706.133606,130.513107,857.392456,825.768799,327.947906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.530426,649.401367,132.978455,,,,740.676758,831.869690,188.137558,,,,,,,,,,,,,,,
227,544.076782,737.678650,134.355667,,,,,,,,,,,,,,,,,,,,,,,,,421.069275,706.315002,128.998886,856.903687,825.398743,327.681641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.932465,648.975708,132.312241,,,,740.210510,831.350342,187.657684,,,,,,,,,,,,,,,
228,543.643921,737.518738,133.722107,,,,,,,,,,,,,,,,,,,,,,,,,420.693512,706.489136,128.134293,856.160889,825.160828,327.656067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.569916,648.534546,132.016083,,,,739.480164,830.904236,187.360550,,,,,,,,,,,,,,,
229,543.076782,737.473816,133.083557,,,,,,,,,,,,,,,,,,,,,,,,,419.980408,706.702209,127.326546,855.291687,824.829041,327.673676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.464996,648.651978,131.385483,,,,738.924316,830.533936,187.121292,,,,,,,,,,,,,,,
230,542.392151,737.475403,132.660858,,,,,,,,,,,,,,,,,,,,,,,,,419.023865,706.942749,126.409546,854.417664,824.426758,327.478821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.532867,648.607239,130.738770,,,,738.315186,830.093628,186.790436,,,,,,,,,,,,,,,
231,542.232971,737.308838,132.049194,,,,,,,,,,,,,,,,,,,,,,,,,418.506012,707.231140,125.443420,853.481812,824.119568,327.400970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.244049,648.761536,130.124664,,,,737.946106,829.691101,186.246857,,,,,,,,,,,,,,,
232,541.947876,737.143372,130.386871,,,,,,,,,,,,,,,,,,,,,,,,,418.225342,707.557068,124.463058,852.664795,823.851440,327.201050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.352753,649.024231,128.534454,,,,737.830505,829.352234,185.700638,,,,,,,,,,,,,,,
233,541.404358,737.158752,129.427155,,,,,,,,,,,,,,,,,,,,,,,,,417.510345,707.859863,123.646751,852.246826,823.646179,327.036102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.623932,649.401917,127.557266,,,,737.776428,828.935669,185.454773,,,,,,,,,,,,,,,
234,540.889526,737.096741,128.756378,,,,,,,,,,,,,,,,,,,,,,,,,416.890472,708.238831,122.941734,852.140564,823.282227,327.030060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.058136,650.020203,126.643394,,,,,,,,,,,,,,,,,,,,,
235,540.410156,736.937927,128.575134,,,,,,,,,,,,,,,,,,,,,,,,,416.750122,708.578247,121.849792,851.804871,823.052185,327.025909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.039185,649.983459,126.203629,,,,,,,,,,,,,,,,,,,,,
236,540.041626,736.828674,128.110718,,,,,,,,,,,,,,,,,,,,,,,,,416.405548,708.698975,120.602165,851.236816,822.946533,326.369080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.412781,649.876404,125.717575,,,,,,,,,,,,,,,,,,,,,
237,539.401367,737.047424,127.457710,,,,,,,,,,,,,,,,,,,,,,,,,415.832397,708.831360,119.567566,850.537903,822.479187,326.442932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.209717,649.860779,125.094597,,,,,,,,,,,,,,,,,,,,,
238,538.900574,737.260803,126.570122,,,,,,,,,,,,,,,,,,,,,,,,,415.416656,708.802612,118.909561,849.773926,822.188049,326.431793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.106537,649.982300,124.481155,,,,,,,734.940247,827.430786,184.540451,,,,,,,,,,,,
239,538.500183,737.287109,125.705620,,,,,,,,,,,,,,,,,,,,,,,,,415.084991,708.931763,118.599083,849.210815,821.823669,326.502625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.145325,649.699585,123.374023,,,,,,,734.263123,827.395386,184.539322,,,,,,,,,,,,
240,537.809631,737.247864,125.729691,,,,,,,,,,,,,,,,,,,,,,,,,414.880920,709.026978,118.271500,848.983337,821.590027,325.972351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.998749,650.048218,122.331421,,,,,,,733.860840,827.238281,184.352570,,,,,,,,,,,,
