Kreis70
Date:,2025/04/24
Time:,15:52:58
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
198,,,,,,,1088.438477,755.525940,342.640808,,,,823.521118,615.968628,105.786842,,,,885.947449,697.903870,94.667198,,,,,,,,,,,,,,,,,,,762.336060,687.379272,117.553444,1036.923096,783.704773,168.356354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,1087.698853,755.848816,342.545471,,,,823.399048,616.066833,106.000359,,,,885.206177,698.239746,95.345612,,,,,,,,,,,,,,,,,,,762.355713,687.134155,117.495789,1036.892212,783.814209,168.590256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,1087.082764,756.074951,342.413605,,,,823.169800,616.079956,106.183601,,,,884.973694,697.979919,96.548889,,,,,,,,,,,,,,,,,,,762.272644,687.073914,117.528664,1036.760498,783.997253,168.808914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,1086.706421,756.204468,342.470154,,,,823.335327,615.865417,106.357903,,,,885.289307,697.678833,97.173828,,,,,,,,,,,,,,,,,,,762.091614,687.100708,117.491722,1036.817261,784.175964,168.984589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,1086.527466,756.300354,342.487335,,,,822.962891,616.239319,106.908012,,,,884.921387,697.728455,98.085999,,,,,,,,,,,,,,,,,,,761.846313,687.231079,117.608482,1036.873047,784.315674,169.173691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,1086.335083,756.356018,342.463684,,,,822.465454,616.565552,107.743370,,,,884.838013,697.747742,98.502029,,,,,,,,,,,,,,,,,,,761.408752,687.448608,118.125282,1036.841797,784.505127,169.401581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,1086.072021,756.493896,342.494598,,,,822.138306,616.621216,108.396141,,,,885.035645,697.848511,98.624733,,,,,,,,,,,,,,,,,,,760.947327,687.697327,118.741638,1036.876343,784.707458,169.620758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,1085.828857,756.562378,342.560394,,,,821.834290,616.738220,109.121376,,,,885.159119,697.991577,98.855331,,,,,,,,,,,,,,,,,,,760.729675,687.917725,119.304161,1036.909790,784.787109,169.824051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,1085.619141,756.606384,342.556702,,,,821.705505,617.125122,110.020279,,,,884.781982,698.422485,99.565559,,,,,,,,,,,,,,,,,,,760.982666,688.306641,120.485710,1037.028320,784.950134,170.090591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,1085.329346,756.626465,342.540131,,,,821.537964,618.420044,111.129028,,,,884.424805,698.634033,100.996056,,,,,,,,,,,,,,,,,,,761.263062,688.218811,121.490204,1037.044922,785.283875,170.248749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,1085.266357,756.640747,343.023407,,,,821.781189,618.601868,112.788429,,,,884.654541,698.376892,102.288544,,,,,,,,,,,,,,,,,,,761.966309,688.291077,122.127823,1036.746094,785.807739,170.726868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,1085.083496,756.556885,342.955078,,,,821.788452,618.381714,114.304924,,,,884.798584,698.291992,103.303566,,,,,,,,,,,,,,,,,,,761.378479,688.632202,124.043358,1037.037720,786.038208,171.068771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,1084.761108,756.692566,343.044495,,,,821.817200,618.050964,116.427887,,,,884.073486,698.580383,104.723206,,,,,,,,,,,,,,,,,,,760.986206,688.606140,125.670815,1036.985352,786.584717,171.512070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,1084.175293,756.936707,343.213776,,,,821.346802,618.040100,118.740822,,,,883.207153,698.997925,105.842049,,,,,,,,,,,,,,,,,,,,,,1037.316040,786.742615,171.788589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,1083.639771,757.083435,343.397888,,,,820.696106,618.197205,120.067802,,,,883.191650,698.582947,106.856544,,,,,,,,,,,,,,,,,,,,,,1037.502441,786.833740,171.973251,761.386108,688.802551,128.100449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,1083.104614,757.272705,343.564575,,,,819.914368,618.428101,122.114090,,,,883.364502,698.490356,108.584480,,,,,,,,,,,,,,,,,,,,,,1037.577759,787.074646,172.195770,760.654785,689.059998,130.580490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,1082.806641,757.513245,343.659485,,,,819.491638,618.623047,124.856606,,,,882.794128,698.754639,110.067673,,,,,,,,,,,,,,,,,,,,,,1037.766235,787.045715,172.748032,760.002747,689.359192,132.133835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,1082.473145,757.801514,343.704010,,,,818.520813,618.643311,127.361992,,,,882.150696,698.602661,112.099121,,,,,,,,,,,,,,,,,,,,,,,,,759.064148,689.570190,134.270172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,1082.355103,757.930664,343.854004,,,,817.295776,618.776306,129.513092,,,,881.101929,698.133423,114.199318,,,,,,,,,,,,,,,,,,,,,,,,,757.167053,689.832764,136.652740,1036.194824,787.593323,175.366379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,1082.161255,758.039429,343.920105,,,,816.207092,619.041260,131.380035,,,,879.080994,698.726746,116.689140,,,,,,,,,,,,,,,,,,,,,,,,,755.915649,689.763306,138.504333,1035.527832,788.019470,176.229004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,1081.912598,758.251648,344.094086,,,,814.984741,618.885376,133.863541,,,,877.864624,698.952942,118.143120,,,,,,,,,,,,,,,,,,,,,,,,,755.339661,689.782593,140.874252,1034.902710,788.492615,176.890152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,1081.540649,758.480286,344.577301,,,,813.363342,618.600403,137.076096,,,,876.044128,698.644531,120.870903,,,,,,,,,,,,,,,,,,,,,,,,,754.003601,689.722534,143.218063,1034.437622,788.799438,177.336777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,1080.910400,758.649170,345.142792,,,,812.422363,618.527832,139.678833,,,,875.117554,698.461182,122.996536,,,,,,,,,,,,,,,,,,,,,,,,,752.242249,689.622192,144.846405,1033.848755,788.913818,177.785995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,1080.413818,758.771790,345.487122,,,,810.350586,618.860535,142.622482,,,,872.881409,699.006836,124.893158,,,,,,,,,,,,,,,,,,,,,,,,,750.323853,689.633728,148.265686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,1079.425049,759.076721,345.490234,,,,808.070984,618.902466,144.912766,,,,871.372375,698.784546,127.080589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.575928,789.461609,180.353943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,1078.173218,759.313049,345.786713,,,,806.192383,619.218567,147.573761,,,,869.552979,698.587463,129.860535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.598267,789.716309,180.709335,746.559448,689.708496,153.875198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,1077.503540,759.365173,346.165985,,,,804.091064,619.228821,150.235245,,,,866.696594,699.037170,131.460327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.592773,789.690491,181.534744,743.890137,689.574158,156.900101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,1076.618896,759.367249,346.636261,,,,801.950623,619.075195,152.971542,,,,864.585510,698.952209,134.406631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.960327,789.900879,183.004028,742.055481,689.649841,159.760208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,1076.110474,759.284851,346.888916,,,,799.769653,619.699768,156.465500,,,,861.658508,699.418823,136.986130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.849426,790.337585,183.983261,739.550415,689.574585,162.894867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,1074.967651,759.354187,347.162750,,,,797.471924,618.958984,158.968842,,,,859.167725,699.314453,139.093521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.307312,689.759521,166.055984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,1073.024536,759.581909,347.960022,,,,794.997253,618.908508,162.894119,,,,857.143250,698.854675,141.685562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.357178,689.723755,169.600876,1019.076416,790.721619,185.603989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,1071.938965,759.520081,348.091888,,,,792.417358,618.773315,166.043930,,,,853.782837,699.466858,143.867996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.743774,689.915283,172.734070,1017.707458,790.335938,185.869568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,1070.985474,759.330872,348.227325,,,,789.561157,618.644714,168.999588,,,,850.613159,699.412842,146.506256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.719482,689.883545,175.658478,1014.943848,790.479126,186.642670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,1068.657959,759.521179,348.959869,,,,786.044128,619.039551,171.516159,,,,847.348572,699.539612,149.073837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.897156,690.178650,178.861847,1012.493103,790.412109,187.659576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,1067.036743,759.396423,348.884003,,,,782.725159,619.881287,174.202377,,,,844.663147,699.302979,151.265900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.045471,690.284729,182.361542,1009.196655,790.496521,189.057938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,1065.703247,759.297668,349.465027,,,,779.031189,619.743713,176.871338,,,,841.157654,699.406860,153.817535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.605652,690.390808,184.953949,1006.223877,790.336670,189.973770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,1064.045654,759.128967,350.221375,,,,775.867920,619.979797,180.357498,,,,837.275757,699.562866,156.484619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.330933,690.641968,188.993042,1002.771606,790.693542,191.110977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,1061.735474,759.158081,350.260498,,,,772.487305,620.055237,183.229080,,,,834.416138,699.181213,158.688644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.963623,690.881531,191.772064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,1060.031494,758.754822,350.769867,,,,768.121521,620.074951,185.958511,,,,830.168213,699.239258,161.694336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.263428,690.901428,194.213654,,,,996.268677,790.771362,193.048462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,1057.890015,758.776245,351.314301,,,,764.333984,619.800964,188.634003,,,,826.190674,699.337402,163.927429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.430237,691.058411,197.511230,,,,993.413025,790.159973,194.145889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,1055.765747,758.592590,351.862671,,,,760.759521,619.843872,191.763306,,,,822.857483,698.970093,166.466171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.026978,790.070862,194.899033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,,,,1054.198853,758.111755,352.279877,,,,756.356812,620.178650,194.009491,,,,819.237610,699.014893,168.634064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.283325,790.024292,196.316986,697.671631,691.800476,203.265045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,1051.330078,758.124878,352.615601,,,,752.191467,620.351257,197.131638,,,,814.717957,699.419983,170.967682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.202942,692.142883,206.329132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,1049.144165,757.741577,353.572540,,,,748.447937,620.357788,199.884598,,,,811.336792,699.051270,173.332962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.425354,692.354065,208.676468,978.553955,789.759338,198.827637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,,,,1047.468506,757.487671,354.452850,,,,743.812439,620.527283,202.257645,,,,807.222839,698.759338,175.562973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.460632,692.774353,210.889847,975.387268,789.534912,199.405594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,1044.711548,757.475525,354.717255,,,,739.678467,620.830383,204.878922,,,,802.684692,699.229980,177.640823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.359131,693.398010,213.491837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,1042.675415,756.815002,355.092133,,,,736.251465,621.262695,207.191101,,,,798.489990,699.007568,179.503754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.641602,694.189575,215.830032,,,,967.824158,789.072510,201.287659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,1040.137451,756.697266,355.785095,,,,731.501221,621.406494,209.708450,,,,794.517639,698.675781,181.147827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.912781,694.206543,217.833237,,,,963.213928,788.969055,202.871719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,1037.868286,756.305054,356.315308,,,,727.210388,621.571411,211.866974,,,,789.569641,699.153198,182.685226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.967957,694.331116,219.621872,,,,959.346313,788.419983,204.043060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,1035.216064,755.971375,357.136993,,,,722.559326,621.456116,213.534073,,,,785.877502,699.195007,184.599899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.326843,694.928955,221.840088,,,,955.055908,787.948242,205.236542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,1032.553955,755.462646,357.828491,,,,718.523132,621.642700,215.514450,,,,782.295959,698.446838,186.940613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.418396,695.111206,224.358932,,,,950.827332,787.953674,205.898300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,,,,1030.612671,755.094238,358.436279,,,,714.438416,621.973145,217.526489,,,,777.895813,698.354675,188.260818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.954285,695.316345,227.015823,,,,947.108154,787.504333,207.066177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,1027.444458,755.056152,358.847870,,,,709.571594,622.049683,218.470978,,,,772.422607,698.929810,189.652206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.263245,695.916138,229.081329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,1025.093628,754.390625,359.501770,,,,705.309204,622.116394,220.084259,,,,767.978516,699.002686,191.324890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.366028,695.907349,230.530716,,,,,,,938.272339,787.515625,209.547653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,1022.651184,754.199341,360.236267,,,,700.730774,622.145020,221.714478,,,,763.735229,699.651306,192.415649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.501587,695.770996,231.233856,,,,,,,934.117798,786.967590,210.440598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,1019.695068,753.837463,360.764496,,,,696.276245,622.240601,222.369583,,,,760.123108,699.114868,193.243317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.806519,696.194092,232.636871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,1017.330261,753.440369,361.245880,,,,691.858887,622.911987,222.545090,,,,755.226807,699.333008,194.305405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.362793,696.574524,234.504303,,,,,,,,,,925.865112,786.213684,212.820068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,,,,1014.713379,752.892395,361.961517,,,,687.273926,623.075684,223.120758,,,,750.766235,699.547180,196.012070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.851501,696.493652,235.757797,,,,,,,,,,921.293762,786.194458,213.797531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,1012.148804,752.245117,362.451996,,,,682.452026,623.411682,223.463318,,,,746.386902,699.718567,196.724640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.278625,696.248047,236.690247,,,,,,,,,,917.677124,785.680786,214.846573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,,,,1009.052429,752.096252,362.997375,,,,677.622803,623.304932,224.390549,,,,742.472900,699.443848,197.774963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.965149,696.124023,237.640839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,1006.577209,751.781860,363.857574,,,,673.538757,622.449402,225.038757,,,,738.048096,699.711731,197.687408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.458923,696.152283,238.776993,,,,,,,,,,,,,909.435913,784.923218,216.852463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,,,,1003.722107,751.411560,364.184448,,,,669.022522,622.100464,225.790329,,,,732.828369,700.113770,197.899185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.568481,696.624146,239.299606,,,,,,,,,,,,,904.994263,784.706543,217.707001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,1000.786072,750.709717,365.133026,,,,664.546326,622.323303,226.000626,,,,728.452454,700.068726,198.471619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.500916,696.670532,239.800369,,,,,,,,,,,,,901.035522,784.099304,218.759933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,,,,998.391357,750.124390,365.611603,,,,659.973083,622.817932,226.080246,,,,724.291809,699.886169,198.955017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.979553,696.825439,240.244049,,,,,,,,,,,,,896.954773,783.875671,219.566147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,,,,995.488647,749.901550,365.855164,,,,655.486694,623.017395,226.085098,,,,720.023193,700.240723,199.677185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.991150,697.431213,240.918427,,,,,,,,,,,,,892.404785,783.880249,220.687790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,,,,992.657288,749.698486,366.723633,,,,650.882935,623.207336,226.215347,,,,715.671265,700.429749,200.182587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.258423,698.366760,241.345276,,,,,,,,,,,,,888.719482,783.342468,221.423615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,,,,989.978577,749.327026,367.208923,,,,646.314270,623.544189,226.184616,,,,711.803406,700.113342,200.255524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.388550,698.494019,241.602600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,,,,987.212463,748.787842,367.588654,,,,641.865784,624.051147,225.954559,,,,707.645569,700.104492,199.422928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.211975,698.797729,241.954147,,,,,,,,,,,,,,,,880.338745,782.537598,222.579498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
