;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;;*55;;;*56;;;*57;;;*58;;;*59;;;*60;;;*61;;;*62;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
141;;;;1102.275513;758.842712;353.643158;;;;899.767090;699.840454;104.494560;;;;847.361206;612.020752;115.696030;;;;;;;771.447815;711.846802;132.940613;;;;;;;1051.003540;790.565063;179.930084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;;;;1101.841553;758.681152;353.474609;;;;899.643555;699.551392;104.179070;;;;847.074463;611.528687;115.743034;;;;;;;771.344421;711.570435;132.874084;;;;;;;1050.556274;790.372009;179.692230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;;;;1101.643188;758.391907;353.580017;;;;899.365112;698.994080;103.701912;;;;846.669678;611.132080;115.388405;;;;;;;771.320496;711.251892;132.695084;;;;;;;1050.100098;790.091675;179.481781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;;;;1101.239746;758.285522;353.430939;;;;898.834351;698.911865;103.583694;;;;846.263489;610.765259;114.902184;;;;;;;771.190247;711.006287;132.465256;;;;;;;1049.721313;789.742310;179.284103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;;;;1100.414917;758.133728;353.149139;;;;898.367188;698.785095;103.331322;;;;845.758179;610.448364;114.487434;;;;;;;770.986328;710.798218;132.345016;;;;;;;1049.444824;789.465576;179.087082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;;;;1099.489136;757.987000;352.839020;;;;897.698975;698.427185;103.796585;;;;845.120789;610.267029;113.869514;;;;;;;770.624268;710.480896;132.379379;;;;;;;1049.005859;789.056580;178.941605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;;;;1098.710205;758.073730;352.648285;;;;896.915161;698.206421;104.194595;;;;844.562256;610.209473;113.685028;;;;;;;770.118958;710.427795;132.050064;;;;;;;1048.543945;788.829773;178.918289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;;;;1098.080933;758.116394;352.355499;;;;896.416931;697.838440;103.931091;;;;843.850952;610.158447;114.120178;;;;;;;769.446777;710.302368;131.485092;;;;;;;1048.785522;788.078247;178.694351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;;;;1097.553589;758.050903;352.490936;;;;896.063843;697.713135;103.718483;;;;843.076660;609.967102;114.288406;;;;;;;768.769958;710.124451;131.006790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;;;;1097.518188;757.827271;352.382385;;;;895.849121;697.662354;103.574310;;;;842.318787;610.076904;113.678047;;;;;;;768.277893;710.025208;130.666443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;;;;1097.330078;757.752563;352.332947;;;;895.563904;697.347656;102.919228;;;;841.549622;610.442810;113.160599;;;;;;;768.017944;709.809814;130.270767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;;;;1096.962524;757.726990;352.213196;;;;895.503296;697.227112;102.450752;;;;840.765442;610.808594;112.912132;;;;;;;767.813660;709.752075;129.868347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;;;;1096.688599;757.729675;352.138367;;;;895.381104;697.102478;102.480331;;;;840.267273;610.543762;112.558678;;;;;;;767.481384;709.701599;129.363998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;;;;1096.506958;757.574707;351.827271;;;;895.628479;696.896606;102.224159;;;;839.776550;610.414856;112.293961;;;;;;;767.300354;709.696289;128.870300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;;;;1096.146240;757.589355;351.833130;;;;895.552979;696.756470;102.075165;;;;838.767761;610.489563;112.197525;;;;;;;767.066956;709.628479;128.370453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;;;;1095.862549;757.502441;351.832520;;;;895.385437;696.672913;102.099556;;;;837.700806;610.613586;111.635590;;;;;;;766.763428;709.594543;127.962379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;;;;1095.480469;757.437012;351.535675;;;;895.194702;696.499695;102.116875;;;;836.259766;611.151306;111.007736;;;;;;;766.545227;709.506348;127.691895;;;;;;;;;;1046.990845;786.858948;176.364517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;;;;1095.200439;757.425720;351.319641;;;;894.934998;696.416870;102.088593;;;;835.449219;611.437195;110.647781;;;;;;;766.337952;709.422546;127.439667;;;;;;;;;;1046.090820;787.262085;176.294250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;;;;1094.814331;757.460083;351.230133;;;;894.779663;696.361084;101.840599;;;;834.723633;611.476196;109.910721;;;;;;;766.159790;709.355835;127.274391;;;;;;;;;;1045.790527;787.268860;176.125000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;;;;1094.238892;757.554565;351.052124;;;;894.528381;696.243225;101.677696;;;;833.895813;611.771118;109.103340;;;;;;;766.089905;709.236511;126.652328;;;;;;;;;;1045.751587;787.247192;175.952713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;;;;1093.849365;757.597595;350.973541;;;;894.232422;696.270325;101.575615;;;;833.118591;612.166809;108.818298;;;;;;;766.279846;708.635071;126.389038;;;;;;;;;;1045.576294;787.230164;175.735764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;;;;1093.449707;757.677368;350.742645;;;;893.901489;696.268982;101.494255;;;;831.927063;612.539551;108.771896;;;;;;;766.047791;708.117615;125.980988;;;;;;;;;;1045.361084;787.233276;175.597061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;;;;1093.105103;757.760864;350.722229;;;;893.615417;696.248047;101.353241;;;;830.525940;612.757507;107.936340;;;;;;;765.427185;707.644470;125.583946;;;;;;;;;;1045.175415;787.145569;175.536331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;;;;1092.797974;757.816162;350.706146;;;;893.361450;696.200928;101.182915;;;;829.811340;613.214417;107.370209;;;;;;;764.853027;707.132874;124.873947;;;;;;;;;;1044.989014;787.182983;175.595734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;;;;1092.497070;757.834900;350.683929;;;;893.119568;696.252136;101.123642;;;;829.260132;613.791077;106.945663;;;;;;;764.398621;706.104675;123.936295;;;;;;;;;;1044.907104;787.184875;175.471771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;;;;1092.166260;757.883362;350.656372;;;;892.747375;696.479126;101.029289;;;;828.318237;614.179077;106.193497;;;;;;;764.190308;704.744812;122.838882;;;;;;;;;;1044.744751;787.261536;175.486115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;;;;1091.817871;757.832947;350.476990;;;;892.403442;696.621338;100.973122;;;;827.318848;615.029358;106.101372;;;;;;;763.962830;703.557617;121.850288;;;;;;;;;;1044.532959;787.287415;175.431900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;;;;1091.397339;757.795105;350.262848;;;;892.176392;696.839294;101.031303;;;;826.572571;615.599182;106.105255;;;;;;;763.550964;701.906921;120.739586;;;;;;;;;;1044.506104;787.287476;175.327621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;;;;1090.955811;757.811462;350.001373;;;;892.185669;696.740234;101.107162;;;;826.173096;615.951599;106.052483;;;;;;;762.895142;700.333862;119.848572;;;;;;;;;;1044.474731;787.248413;174.922256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;;;;1090.651733;757.618042;350.044495;;;;892.024780;696.749146;101.432472;;;;826.109985;616.087830;105.956131;;;;;;;762.334167;698.382996;119.071152;;;;;;;;;;1044.491699;787.276794;174.734100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;;;;1090.188721;757.634766;350.114258;;;;891.866760;696.845825;101.812309;;;;826.227539;616.035828;106.159279;;;;;;;762.034180;696.681274;118.549797;;;;;;;;;;1044.309204;787.450562;174.692215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;;;;1089.902588;757.600708;349.962433;;;;891.641174;697.038086;101.962143;;;;826.487305;615.873047;106.243958;;;;;;;762.721680;694.576843;117.758987;;;;;;;;;;1044.082642;787.523071;174.664963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;;;;1089.458374;757.617554;349.851318;;;;891.541382;697.178589;102.002701;;;;826.625916;615.733337;106.258469;;;;;;;763.017456;693.014404;116.703987;;;;;;;;;;1043.473877;787.912537;174.780136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;;;;1088.973389;757.730896;349.895935;;;;891.400940;697.211792;102.065315;;;;826.044312;616.050415;105.974480;;;;;;;763.022583;691.743225;116.034676;;;;;;;;;;1043.161255;788.232056;174.905228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;;;;1088.425171;757.813354;349.598907;;;;891.208130;697.281433;102.026848;;;;826.154419;616.088867;105.989136;;;;;;;763.193298;690.671997;115.735947;;;;;;;;;;1043.427979;788.177612;174.856598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;;;;1088.108643;757.985657;349.426575;;;;891.097290;697.315308;102.074150;;;;826.240295;615.984375;105.924660;;;;;;;763.437073;690.227356;115.747406;;;;;;;;;;1043.608398;788.227783;174.654877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;;;;1087.876343;758.112671;349.373871;;;;890.962952;697.355347;102.124802;;;;826.173218;615.916992;105.892593;;;;;;;763.468506;690.087280;115.704865;;;;;;;;;;1043.595093;788.297668;174.527969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;;;;1087.752197;758.229187;349.445953;;;;890.861267;697.348389;102.265511;;;;826.067993;615.992920;105.895584;;;;;;;763.440857;689.852478;115.483902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;;;;1087.850098;758.191650;349.446350;;;;890.339783;697.424744;102.566856;;;;825.906982;616.173828;105.865639;;;;;;;763.492065;689.448181;115.295586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;;;;1087.616089;758.350159;349.427551;;;;890.043396;697.440186;102.807610;;;;825.775940;616.341064;105.798798;;;;;;;763.754089;688.995178;115.142258;;;;;;;;;;;;;1042.975830;788.886841;174.951950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;;;;1087.249390;758.468628;349.601318;;;;889.878235;697.383667;103.056091;;;;825.617371;616.446228;105.887634;;;;;;;763.981140;688.511169;114.871185;;;;;;;;;;;;;1042.606201;789.171082;175.061417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;;;;1086.908081;758.649109;349.522125;;;;889.854309;697.394714;103.260948;;;;825.525879;616.552063;106.008392;;;;;;;764.082520;688.229065;114.713760;;;;;;;;;;;;;1042.280518;789.459839;175.173889;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;;;;1086.714111;758.616333;349.651489;;;;889.782043;697.355957;103.420486;;;;825.370239;616.635559;106.168510;;;;;;;764.002930;688.015686;114.601067;;;;;;;;;;;;;1042.020508;789.754028;175.329865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;;;;1086.374146;758.785583;349.735291;;;;889.852905;697.239319;103.560921;;;;825.270935;616.729126;106.440323;;;;;;;763.979736;687.861694;114.529640;;;;;;;;;;;;;1041.888794;789.920349;175.457672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;;;;1085.836182;758.890930;349.872528;;;;889.723022;697.390320;103.720284;;;;825.193542;616.835999;106.786819;;;;;;;763.899292;687.851074;114.574440;;;;;;;;;;;;;1041.685425;790.162292;175.504288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;;;;1085.317505;759.170471;349.830322;;;;889.490540;697.610840;104.093971;;;;824.845886;617.206177;107.790115;;;;;;;763.803101;687.865601;114.687729;;;;;;;;;;;;;1041.583618;790.315186;175.573639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;;;;1084.638062;759.451355;349.799500;;;;889.496704;697.797241;104.760231;;;;824.650330;617.667358;108.670952;;;;;;;763.670349;688.009521;114.863365;;;;;;;;;;;;;1041.266113;790.505615;175.685287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;;;;1084.053467;759.580872;349.674774;;;;889.025024;698.155640;105.540482;;;;824.541077;618.159668;109.280418;;;;;;;763.504456;688.143921;115.174942;;;;;;;;;;;;;1040.995850;790.792175;175.935974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;;;;1083.657837;759.692383;349.723694;;;;888.794128;698.383850;105.974899;;;;824.464355;618.483887;109.985535;;;;;;;763.447510;688.333313;115.541237;;;;;;;;;;;;;1040.846069;790.959412;176.125412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;;;;1083.279175;759.718689;349.727264;;;;888.933289;698.404114;106.411392;;;;824.348022;618.716614;110.956268;;;;;;;763.081604;688.754028;115.865257;;;;;;;;;;;;;1040.651245;791.133362;176.268448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;;;;1083.221680;759.700867;349.630341;;;;888.807617;698.484375;106.930107;;;;824.035706;618.430969;112.287315;;;;;;;763.257263;688.779053;116.329613;;;;;;;;;;;;;1040.591431;791.237732;176.354065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;;;;1082.947998;759.758789;349.776276;;;;888.491577;698.785278;107.574951;;;;823.993774;618.454163;113.536156;;;;;;;763.198730;688.820374;117.056297;;;;;;;;;;;;;1040.674438;791.352234;176.550018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;;;;1082.500977;759.814026;349.808044;;;;888.462036;698.831970;108.306168;;;;823.828125;618.532471;114.654877;;;;;;;762.719360;689.126648;118.812286;;;;;;;;;;;;;1040.958374;791.395020;176.455688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
