;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
170;652.847107;744.461609;160.467438;;;;;;;;;;;;;;;;;;;;;;;;;;;;945.124756;844.188049;321.468506;;;;;;;534.974304;690.142151;171.950104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;839.868286;856.362488;178.461258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;648.734924;744.203979;159.817245;;;;;;;;;;;;;;;;;;;;;;;;;;;;942.718933;843.426819;322.314697;;;;;;;530.354370;690.743835;171.745712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.744995;855.451904;179.719788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;644.515076;744.079102;159.181992;;;;;;;;;;;;;;;;;;;;;;;;;;;;940.172302;842.579285;322.990601;;;;;;;526.290100;691.453918;170.326416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;832.765625;854.219360;180.601395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;640.647156;743.986511;159.030151;;;;;;;;;;;;;;;;;;;;;;;;;;;;937.552917;841.597839;323.633392;;;;;;;522.134460;692.078491;168.949051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.185730;853.476013;181.348022;;;;599.155945;652.470825;167.462021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;637.067749;743.905884;158.172028;;;;;;;;;;;;;;;;;;;;;;;;;;;;935.532776;840.814941;324.449982;;;;;;;517.986084;692.990479;167.673157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;826.270691;852.225464;182.136902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;632.892761;743.766724;158.220963;;;;;;;;;;;;;;;;;;;;;;;;;;;;933.656738;839.813782;325.347595;;;;;;;513.617249;693.522522;166.819824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;822.178650;851.391846;183.285645;;;;;;;593.126770;646.407776;167.886688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;629.293030;743.862183;157.798019;;;;;;;;;;;;;;;;;;;;;;;;;;;;930.971191;838.946350;325.689392;;;;;;;509.651093;694.214661;165.647385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;819.326172;849.930115;184.326248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;625.553040;743.966125;156.962662;;;;;;;;;;;;;;;;;;;;;;;;;;;;928.688477;838.399353;326.095764;;;;;;;505.880157;694.815125;164.602524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;815.638611;849.177429;185.607040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;621.728455;743.919495;156.279572;;;;;;;;;;;;;;;;;;;;;;;;;;;;926.341980;837.280579;327.587372;;;;;;;502.019714;695.404053;163.086487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;618.632141;743.736023;156.390137;;;;;;;;;;;;;;;;;;;;;;;;;;;;924.685486;836.253906;327.843964;;;;;;;498.161224;695.794373;162.248199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;809.256531;847.199829;188.071579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;615.219910;743.896240;155.581909;;;;;;;;;;;;;;;;;;;;;;;;;;;;922.057434;835.648315;328.255981;;;;;;;494.630676;696.260010;160.730408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;806.467102;845.937500;188.824341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;612.088745;743.581421;154.811462;;;;;;;;;;;;;;;;;;;;;;;;;;;;919.443359;834.809692;329.446259;;;;;;;491.284241;696.655640;159.314026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;609.384155;743.381165;154.396423;;;;;;;;;;;;;;;;;;;;;;;;;;;;917.685181;833.487793;330.374390;;;;;;;487.785126;697.150208;157.613129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;800.818726;844.119873;190.801559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;605.940979;743.550537;154.192719;;;;;;;;;;;;;;;;;;;;;;;;;;;;916.193909;832.676208;330.632782;;;;;;;484.878998;697.587158;156.650909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;798.782532;842.952148;191.106155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;602.569885;743.674194;153.905853;;;;;;;;;;;;;;;;;;;;;;;;;;;;913.371948;832.194519;331.287415;;;;;;;481.812225;698.096436;155.756104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;796.350037;841.997192;192.406036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;600.359741;743.058594;152.667542;;;;;;;;;;;;;;;;;;;;;;;;;;;;911.518005;831.384338;331.751129;;;;;;;478.822784;698.525452;154.540009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;793.167480;841.139587;193.569748;555.316101;648.918213;157.171478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;597.237915;742.964355;152.549515;;;;;;;;;;;;;;;;;;;;;;;;;;;;910.276672;830.046021;332.390747;;;;;;;475.926056;698.917358;153.755341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;594.700256;743.047668;152.253906;;;;;;;;;;;;;;;;;;;;;;;;;;;;908.543884;829.271423;332.891541;;;;;;;473.297150;699.338196;152.417511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.228149;839.263611;195.426788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;591.603760;742.931824;151.830078;;;;;;;;;;;;;;;;;;;;;;;;;;;;905.866943;828.537964;333.562073;;;;;;;470.341980;699.685120;151.482269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;785.749207;838.568787;195.953903;547.144104;650.069336;153.799133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;590.001770;742.895874;151.207886;;;;;;;;;;;;;;;;;;;;;;;;;;;;904.223572;827.922241;333.760559;;;;;;;467.585480;699.869568;150.581528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;783.881592;837.599548;196.359665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;587.377014;742.363647;150.219147;;;;;;;;;;;;;;;;;;;;;;;;;;;;902.803528;826.753845;334.160980;;;;;;;465.104248;700.156311;149.233673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;781.767944;836.678772;197.165283;;;;541.377625;650.444763;151.751129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;585.147766;742.756409;150.163483;;;;;;;;;;;;;;;;;;;;;;;;;;;;901.254028;825.660034;335.134247;;;;;;;463.341797;700.462830;148.698288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;779.640503;836.046204;197.595215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;582.472534;742.470764;149.960907;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.593872;825.016907;336.047211;;;;;;;460.554199;700.707825;147.382782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;776.534302;835.450012;198.882767;;;;;;;536.135315;650.555542;150.760086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;579.955811;742.401794;150.170029;;;;;;;;;;;;;;;;;;;;;;;;;;;;896.451843;824.376892;336.403687;;;;;;;458.330017;700.910828;146.335297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;578.345703;742.338623;149.074600;;;;;;;;;;;;;;;;;;;;;;;;;;;;894.966736;823.638916;336.319489;;;;;;;455.889893;700.819885;145.791870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;531.719238;650.109924;148.638977;772.965942;833.412415;201.033081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;576.425293;742.195557;147.993805;;;;;;;;;;;;;;;;;;;;;;;;;;;;893.758545;822.328613;336.904846;;;;;;;454.379669;701.017883;144.426529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;770.458191;832.965942;201.678253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;574.563538;742.126160;147.878510;;;;;;;;;;;;;;;;;;;;;;;;;;;;892.607544;821.609619;337.458160;;;;;;;452.026672;701.237305;143.027985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;768.403870;832.109863;202.500732;527.403137;650.022522;147.047348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;572.204468;742.173645;147.325439;;;;;;;;;;;;;;;;;;;;;;;;;;;;890.886719;821.004944;337.585480;;;;;;;450.020752;701.299438;142.643372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;767.135620;831.310913;202.598526;525.269104;650.239929;145.702026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;570.375916;742.309937;147.555786;;;;;;;;;;;;;;;;;;;;;;;;;;;;888.863220;820.474365;337.701538;;;;;;;448.362762;701.612366;141.862854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;523.461731;650.769409;144.966324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;568.694092;741.993958;146.919754;;;;;;;;;;;;;;;;;;;;;;;;;;;;887.381592;819.858215;338.065918;;;;;;;446.161835;701.748718;140.544876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;521.901062;650.780273;144.423798;763.446899;829.940552;204.045074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;566.989563;742.107666;145.922729;;;;;;;;;;;;;;;;;;;;;;;;;;;;885.936035;818.912476;338.789520;;;;;;;444.610291;701.810120;139.809830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;762.208618;829.283508;204.013626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;565.694031;742.119263;145.473923;;;;;;;;;;;;;;;;;;;;;;;;;;;;885.313782;818.185913;338.775696;;;;;;;442.681183;702.151672;139.070709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.505432;828.556946;204.121597;518.389648;650.057129;143.579437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;563.831543;741.951843;145.366196;;;;;;;;;;;;;;;;;;;;;;;;;;;;884.640198;817.645325;338.641724;;;;;;;441.481323;702.279968;137.632233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;516.096619;650.571106;142.445038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;562.041626;741.820801;145.186188;;;;;;;;;;;;;;;;;;;;;;;;;;;;882.814392;817.139343;338.898529;;;;;;;439.424347;702.559937;136.821442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;514.663330;650.555176;141.598984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;560.691833;741.946106;144.991531;;;;;;;;;;;;;;;;;;;;;;;;;;;;881.071899;816.769653;339.371155;;;;;;;438.112305;702.700867;136.278152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;512.732910;650.395264;140.882507;756.098877;826.720947;205.652908;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;559.679504;741.917114;144.314560;;;;;;;;;;;;;;;;;;;;;;;;;;;;879.819702;816.246826;339.666107;;;;;;;436.741333;702.878418;135.388199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;511.645050;650.317749;140.398209;754.963806;826.219116;205.955200;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;557.904541;741.761536;143.375229;;;;;;;;;;;;;;;;;;;;;;;;;;;;878.891846;815.384583;340.112915;;;;;;;435.460236;703.079712;134.163422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;509.693237;650.247742;139.171982;753.521118;825.677490;206.147156;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;556.428833;741.889221;142.981415;;;;;;;;;;;;;;;;;;;;;;;;;;;;877.864319;814.785767;340.270721;;;;;;;433.744141;703.294983;133.081116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;508.054749;650.876465;138.672333;751.903503;825.151550;207.001114;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;555.514526;741.994995;142.522507;;;;;;;;;;;;;;;;;;;;;;;;;;;;877.111938;814.347351;340.284088;;;;;;;432.543640;703.529907;132.497650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;554.127441;741.904236;142.086060;;;;;;;;;;;;;;;;;;;;;;;;;;;;876.412537;813.909302;340.007416;;;;;;;431.449066;703.857544;131.293625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;505.858978;650.681763;137.155441;;;;;;;;;;;;;;;;;;;;;;;;
210;552.742126;741.664856;141.690399;;;;;;;;;;;;;;;;;;;;;;;;;;;;875.032349;813.574646;340.015625;;;;;;;430.436829;704.145874;130.512436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;504.259125;651.626221;135.538940;748.136292;823.282166;208.200500;;;;;;;;;;;;;;;;;;;;;
211;551.615479;741.630066;140.771667;;;;;;;;;;;;;;;;;;;;;;;;;;;;873.170166;813.316223;340.703278;;;;;;;428.640930;704.269592;129.063766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;502.961365;651.713623;134.648697;746.902954;822.818970;208.039093;;;;;;;;;;;;;;;;;;;;;
212;550.676208;741.657227;139.772812;;;;;;;;;;;;;;;;;;;;;;;;;;;;872.108948;812.920410;341.032318;;;;;;;427.862976;704.498169;128.392822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;502.314026;651.342041;134.277679;746.195557;822.407288;208.063751;;;;;;;;;;;;;;;;;;;;;
213;550.097839;741.781006;139.280899;;;;;;;;;;;;;;;;;;;;;;;;;;;;871.237366;812.290283;341.180664;;;;;;;426.934998;704.979736;127.245430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500.846252;651.175354;133.510498;744.735107;822.017761;208.502289;;;;;;;;;;;;;;;;;;;;;
214;548.617981;741.914673;139.011505;;;;;;;;;;;;;;;;;;;;;;;;;;;;870.240967;811.573425;341.474518;;;;;;;425.947723;705.270325;126.331810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;499.654968;651.119995;132.947937;742.962280;821.690918;208.948029;;;;;;;;;;;;;;;;;;;;;
215;546.951538;741.927612;138.500122;;;;;;;;;;;;;;;;;;;;;;;;;;;;869.587036;811.241638;340.987274;;;;;;;424.875580;705.462097;125.273636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;497.967285;651.407410;132.290115;742.370972;820.879761;209.161606;;;;;;;;;;;;;;;;;;;;;
216;546.440674;741.918457;138.276443;;;;;;;;;;;;;;;;;;;;;;;;;;;;869.066345;810.963501;340.247681;;;;;;;423.302429;705.713806;124.343681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;496.612549;651.697754;131.750549;;;;;;;;;;;;;;;;;;;;;;;;
217;545.758850;742.040405;137.675461;;;;;;;;;;;;;;;;;;;;;;;;;;;;868.380737;810.743652;340.334564;;;;;;;422.787231;705.939148;123.836586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;496.206085;651.841187;131.343491;;;;;;;;;;;;;;;;;;;;;;;;
218;544.827637;742.059082;136.637787;;;;;;;;;;;;;;;;;;;;;;;;;;;;867.281128;810.248779;340.725708;;;;;;;421.884644;706.184265;123.119835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;495.427032;651.820068;130.417770;;;;740.441528;819.362854;208.709305;;;;;;;;;;;;;;;;;;
219;544.435547;741.768616;136.146210;;;;;;;;;;;;;;;;;;;;;;;;;;;;865.970947;809.984619;340.819366;;;;;;;420.964600;706.301392;122.577682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;494.412689;652.192749;129.808105;;;;739.193787;819.136414;208.814072;;;;;;;;;;;;;;;;;;
220;543.666809;741.659363;135.751511;;;;;;;;;;;;;;;;;;;;;;;;;;;;864.892029;809.713623;340.833801;;;;;;;420.367859;706.277100;121.633858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;493.659912;652.130371;129.494492;;;;738.377014;818.827393;208.639603;;;;;;;;;;;;;;;;;;
221;542.605896;741.789246;135.193054;;;;;;;;;;;;;;;;;;;;;;;;;;;;864.134033;809.393066;340.649353;;;;;;;419.457916;706.448669;120.614792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;492.482697;651.808472;128.640305;;;;737.783386;818.552429;208.351700;;;;;;;;;;;;;;;;;;
222;541.525513;741.946411;134.655975;;;;;;;;;;;;;;;;;;;;;;;;;;;;863.617981;809.109558;340.314484;;;;;;;418.482208;706.518433;120.024879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;491.501251;651.807068;127.596893;;;;737.173523;818.271973;207.750244;;;;;;;;;;;;;;;;;;
223;541.064453;741.648132;134.306290;;;;;;;;;;;;;;;;;;;;;;;;;;;;862.986694;808.764587;340.212769;;;;;;;418.160553;706.566895;119.425812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;491.067474;652.040710;127.361130;;;;736.291321;817.910889;207.895615;;;;;;;;;;;;;;;;;;
224;540.912170;741.350281;133.956650;;;;;;;;;;;;;;;;;;;;;;;;;;;;862.729553;808.216614;340.066528;;;;;;;417.582764;706.520447;118.861366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490.715515;651.951965;127.152496;;;;735.725891;817.541870;207.966782;;;;;;;;;;;;;;;;;;
225;540.308472;741.260864;132.846375;;;;;;;;;;;;;;;;;;;;;;;;;;;;862.051331;807.904907;340.048584;;;;;;;416.895294;706.491699;118.261322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;489.623230;651.907410;126.402489;;;;735.382813;817.211121;207.714478;;;;;;;;;;;;;;;;;;
226;539.711365;741.144470;132.166168;;;;;;;;;;;;;;;;;;;;;;;;;;;;861.550720;807.603210;340.105164;;;;;;;416.143463;706.459656;117.650208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;488.893463;651.789185;125.562920;;;;735.079407;816.993103;207.290863;;;;;;;;;;;;;;;;;;
227;539.057190;741.006409;132.124634;;;;;;;;;;;;;;;;;;;;;;;;;;;;860.771362;807.405090;339.807159;;;;;;;415.734558;706.455933;117.042023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;488.315674;651.362915;125.090530;;;;734.535095;816.768799;206.976837;;;;;;;;;;;;;;;;;;
228;538.333374;741.027771;132.031372;;;;;;;;;;;;;;;;;;;;;;;;;;;;860.103699;807.268616;339.657990;;;;;;;415.439728;706.463928;116.468529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;488.095459;651.517517;124.844978;;;;733.831543;816.296631;206.762024;;;;;;;;;;;;;;;;;;
229;538.013977;740.891174;131.678802;;;;;;;;;;;;;;;;;;;;;;;;;;;;859.530823;807.284790;339.462738;;;;;;;414.784851;706.385620;115.776253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;487.118835;651.523804;124.207497;;;;733.434082;815.861755;206.409271;;;;;;;;;;;;;;;;;;
230;537.558777;740.655823;131.129608;;;;;;;;;;;;;;;;;;;;;;;;;;;;858.717285;807.195374;339.381378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.359131;651.255615;123.937920;;;;;;;;;;;;;;;;;;;;;;;;
231;536.824524;740.410461;130.501633;;;;;;;;;;;;;;;;;;;;;;;;;;;;858.084717;806.918579;339.401978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.947784;650.922729;123.956184;;;;;;;414.229126;705.683533;113.541786;;;;;;;;;;;;;;;
