;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;;*55;;;*56;;;*57;;;*58;;;*59;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
159;621.413757;737.216309;159.321426;;;;;;;;;;;;;;;;;;;925.978027;848.088867;332.031586;497.850128;702.480835;159.875107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;809.947205;853.816101;192.831482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;618.074890;737.391724;158.859131;;;;;;;;;;;;;;;;;;;923.472107;847.567566;332.817413;494.311279;703.193970;158.370773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;806.397461;853.148682;194.459412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;614.920532;737.077209;158.785538;;;;;;;;;;;;;;;;;;;921.471069;846.226563;334.216217;491.340332;703.718872;157.161575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;562.772339;649.079773;151.460968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;612.039063;736.979553;157.761093;;;;;;;;;;;;;;;;;;;920.008484;845.267578;335.092346;488.315247;704.471558;155.693207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;559.909668;648.332825;150.969666;800.730408;851.030518;197.020966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;609.040161;736.956238;156.848740;;;;;;;;;;;;;;;;;;;917.556946;844.525818;335.775543;484.898987;705.060547;154.982285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;798.188232;849.851013;197.878235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;606.613892;736.911316;156.552917;;;;;;;;;;;;;;;;;;;915.543213;843.829834;336.486145;482.090607;705.878784;153.522385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;553.616089;648.308533;148.943695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;603.523132;736.960571;155.519714;;;;;;;;;;;;;;;;;;;913.579834;842.794983;337.018829;479.066528;706.462646;152.498901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;549.986389;648.076111;148.398026;792.980713;847.958069;199.991241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;600.911987;736.754272;154.880020;;;;;;;;;;;;;;;;;;;912.255554;841.712219;337.512939;476.294556;707.135925;150.892883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;547.040100;647.865662;147.351624;791.026001;846.935486;200.706131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;598.398865;736.936890;154.453125;;;;;;;;;;;;;;;;;;;910.156860;840.673401;338.698395;473.339691;707.574463;149.590454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;544.067627;648.322449;145.766220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;595.903076;736.566223;154.195526;;;;;;;;;;;;;;;;;;;908.265747;839.900879;339.367401;471.194122;708.024475;148.227417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;541.379211;648.872131;144.373077;;;;785.835083;844.989014;203.189240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;592.908813;736.673950;153.531601;;;;;;;;;;;;;;;;;;;905.623779;839.010742;340.414124;468.443909;708.508789;146.661270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;782.411743;844.205811;204.603180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;590.488159;736.280640;152.798859;;;;;;;;;;;;;;;;;;;904.128906;837.842896;340.949005;466.186829;708.842957;145.557648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;780.862000;843.084290;205.345276;535.823364;650.348145;141.088821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;588.720703;736.163513;151.906128;;;;;;;;;;;;;;;;;;;902.419312;836.649719;341.335266;463.582611;709.134216;144.478638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;779.298401;841.853577;205.786453;533.644897;648.862244;140.440369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;586.027527;736.112976;151.770935;;;;;;;;;;;;;;;;;;;900.360168;836.135010;342.057953;460.921112;709.565186;143.067291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;776.649658;841.156006;207.263535;531.157288;648.569275;139.679474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;583.747986;735.871094;151.173676;;;;;;;;;;;;;;;;;;;898.354248;835.160583;343.110168;459.165802;710.039490;141.264206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;774.182556;840.231628;208.453903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;581.948486;735.572693;150.229584;;;;;;;;;;;;;;;;;;;896.781616;834.153625;343.391418;457.004913;710.289124;140.135513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;525.605713;651.149048;134.733398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;579.738586;735.545288;149.986038;;;;;;;;;;;;;;;;;;;895.492554;832.719910;343.665680;454.990814;710.642334;139.019730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;523.058960;652.089661;133.786133;769.990967;838.401001;210.233383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;577.682922;735.608643;149.535767;;;;;;;;;;;;;;;;;;;893.652344;831.833435;344.391632;453.061218;711.193054;137.374115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;521.105530;652.323547;132.867630;768.456421;837.688171;210.473511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;576.569824;734.902222;149.047623;;;;;;;;;;;;;;;;;;;891.505066;831.073669;345.405457;450.980316;711.519897;136.736038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;766.019714;836.888000;211.122147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;574.077026;734.988586;148.167480;;;;;;;;;;;;;;;;;;;889.918274;830.187378;345.889740;449.251221;712.044983;135.697495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;764.662720;835.812988;211.580887;517.515625;651.153381;131.915848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;572.570618;734.936584;147.437027;;;;;;;;;;;;;;;;;;;888.174377;829.418518;346.005096;447.630341;712.417114;134.323349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;763.051453;834.793091;211.952896;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;570.785889;734.877258;146.652863;;;;;;;;;;;;;;;;;;;886.506409;828.208252;346.390076;445.960327;712.615112;133.773560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;761.609070;834.174927;212.124161;;;;513.593628;651.397461;129.774261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;569.893677;734.301697;146.091660;;;;;;;;;;;;;;;;;;;885.366150;827.550415;346.581299;444.047943;712.904602;133.108475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.108154;833.704041;213.034866;;;;511.876770;652.027588;127.877609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;567.968628;734.366455;145.362076;;;;;;;;;;;;;;;;;;;884.061707;826.923218;346.717712;443.159973;713.039185;131.866272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;757.360596;832.720947;213.954895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;566.405579;734.203918;145.059631;;;;;;;;;;;;;;;;;;;882.465576;826.016907;346.770172;441.254791;713.070923;130.733887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;756.183533;831.892212;214.061935;;;;;;;508.681885;651.209167;126.740692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;564.772766;734.231873;144.284561;;;;;;;;;;;;;;;;;;;880.803345;825.523804;346.996582;439.897278;713.058472;130.188477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;755.199646;830.919983;214.213272;;;;;;;507.162842;652.517883;125.419624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;563.693420;733.948547;143.660416;;;;;;;;;;;;;;;;;;;879.065918;825.010498;347.477844;438.526215;713.147644;129.095169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;505.048676;655.194885;122.838013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;562.438538;733.764832;143.427872;;;;;;;;;;;;;;;;;;;878.149292;823.911316;347.287720;437.460480;713.081299;127.843948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;503.099274;658.060547;120.382103;752.026855;830.007813;214.737808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;561.020752;733.664795;142.809341;;;;;;;;;;;;;;;;;;;877.616333;823.151672;347.193939;436.060272;712.945618;126.791618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;502.888000;654.235596;121.776588;750.179810;829.261475;215.585251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;559.807129;733.672424;142.190872;;;;;;;;;;;;;;;;;;;876.253906;822.516541;347.108459;434.801025;712.781799;126.212692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;502.047607;650.905212;122.972069;749.234375;828.718384;215.756836;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;558.621704;733.630493;141.560394;;;;;;;;;;;;;;;;;;;874.873779;821.848938;347.286682;433.903015;712.797913;125.121933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500.776794;648.897034;122.478889;748.507202;828.117065;215.295517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;557.354431;733.259460;140.740387;;;;;;;;;;;;;;;;;;;873.889465;821.477234;347.135956;433.000061;712.797974;123.562920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500.313416;648.779785;121.642868;747.532654;827.551819;215.054718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;556.582275;732.770691;140.612274;;;;;;;;;;;;;;;;;;;872.675110;821.190552;347.247528;432.098236;712.900818;122.813438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;499.158722;649.812439;120.522423;746.430054;826.921326;214.961349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;555.874390;732.637451;139.669800;;;;;;;;;;;;;;;;;;;871.261841;820.632751;347.632355;431.212280;712.708618;121.739746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;497.949280;650.606628;118.957161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;555.148743;732.753113;138.717789;;;;;;;;;;;;;;;;;;;870.212769;820.138977;347.714783;429.933502;712.780579;121.609550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;497.091003;650.218872;118.688126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;554.395386;732.740234;138.135300;;;;;;;;;;;;;;;;;;;869.570190;819.479431;347.352081;429.032410;712.981445;120.576820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;496.609192;649.890808;118.875351;;;;744.358276;825.493958;214.033539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;553.380920;732.550049;137.672882;;;;;;;;;;;;;;;;;;;869.501648;818.733276;346.650391;428.328156;713.048523;119.232285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;742.868225;825.258301;214.446823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;552.143738;732.530212;137.095490;;;;;;;;;;;;;;;;;;;868.621704;818.200012;346.503662;427.937592;713.046021;118.231071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;741.669800;825.213745;214.606781;494.976501;649.379211;116.600883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;551.339783;732.314453;136.749985;;;;;;;;;;;;;;;;;;;867.159607;817.965088;347.072723;427.208038;713.122375;117.512215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;740.946899;824.921936;214.400650;494.170227;648.643677;116.304893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;550.672668;732.153320;136.511246;;;;;;;;;;;;;;;;;;;866.333313;817.753174;347.255066;426.220398;713.086304;116.700043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;740.356812;824.585449;214.313507;493.245850;648.772400;115.255028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;550.065552;732.108643;135.742966;;;;;;;;;;;;;;;;;;;865.420776;817.557068;347.167786;425.491028;713.291748;116.089790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;739.545593;824.114380;214.285324;492.554169;649.282593;114.577682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;549.910095;732.080017;134.390808;;;;;;;;;;;;;;;;;;;864.602966;817.337219;346.909698;425.092041;713.325989;115.188202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;738.781860;823.904175;213.949066;492.063232;649.473572;114.072128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;549.582581;732.157898;133.593979;;;;;;;;;;;;;;;;;;;863.837402;817.031128;346.772705;424.398041;713.460510;114.468483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490.948883;649.975830;113.009155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;549.147034;732.242004;133.219055;;;;;;;;;;;;;;;;;;;863.044189;816.694397;346.725861;423.597229;713.554688;113.788368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;489.915619;650.999878;111.293159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;548.264221;732.570435;132.377960;;;;;;;;;;;;;;;;;;;862.483765;816.349792;346.646332;423.518066;713.664368;112.872414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;489.643829;650.732239;111.290588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;547.608948;732.609375;131.969711;;;;;;;;;;;;;;;;;;;862.106201;816.051514;346.520660;422.826050;713.945007;111.717133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;489.618683;650.147278;111.674286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;546.971436;732.588562;131.495743;;;;;;;;;;;;;;;;;;;861.520020;815.757813;346.016449;422.480286;714.093201;110.753670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;489.444000;649.892212;111.802086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;546.645813;732.604065;131.055649;;;;;;;;;;;;;;;;;;;861.039490;815.611267;345.451141;421.966492;714.249634;109.987503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;488.810791;650.349426;111.275673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;546.229126;732.696411;130.457062;;;;;;;;;;;;;;;;;;;860.163330;815.481384;345.359741;421.780884;714.338928;109.478256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;488.102142;650.681824;110.618507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;545.723267;732.759644;130.069641;;;;;;;;;;;;;;;;;;;859.171814;815.278442;345.514526;421.701324;714.533264;108.649994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;487.281067;651.066284;110.176567;735.188904;822.372375;211.333389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;545.105225;732.988403;129.687103;;;;;;;;;;;;;;;;;;;858.431580;815.172363;345.060791;421.427032;714.857239;107.804733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;487.331482;651.065125;110.128212;734.632263;822.437561;210.982162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;544.758301;732.974609;129.297684;;;;;;;;;;;;;;;;;;;858.074280;815.066528;344.840851;420.981293;715.117737;107.059364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;487.221405;650.663208;109.502068;734.262512;822.412170;210.662766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;544.734009;733.117859;128.608627;;;;;;;;;;;;;;;;;;;857.822449;815.003052;344.689941;420.507843;715.398499;106.645805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.711029;650.538025;108.865608;734.276794;822.389160;210.160339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;544.902161;733.179016;127.777718;;;;;;;;;;;;;;;;;;;857.535278;814.993896;344.607758;420.179474;715.752991;106.497299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.317627;651.120972;107.705933;734.210999;822.414673;209.373428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;544.983765;733.287048;127.169617;;;;;;;;;;;;;;;;;;;857.123230;814.913879;344.314575;419.964081;715.899780;106.364548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.687103;651.461487;107.353241;733.944824;822.297241;208.872803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;544.726624;733.388000;126.285217;;;;;;;;;;;;;;;;;;;856.777100;814.911011;343.988800;419.873901;716.097473;106.144836;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.365326;651.595215;107.819656;733.570679;822.328918;208.628860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
